date,restaurant_id,total_sales,customers,avg_order_value,dine_in_sales,takeout_sales,marketing_spend,promotions_active,staff_count,hours_open,royalty_income
2023-10-24,5,9172.8,251,36.55,6470.51,2702.29,344.86,0,19,12,550.37
2023-10-25,5,11037.16,264,41.81,8026.58,3010.58,480.39,0,19,12,662.23
2023-10-26,5,9217.39,321,28.71,6763.35,2454.04,270.35,0,19,13,553.04
2023-10-27,5,10124.03,251,40.33,6589.41,3534.62,369.72,0,18,14,607.44
2023-10-28,5,11825.41,291,40.64,8765.29,3060.12,77.64,0,20,10,709.52
2023-10-29,5,13542.29,421,32.17,8960.88,4581.41,424.05,0,18,12,812.54
2023-10-30,5,10345.17,262,39.49,7335.52,3009.65,241.12,0,22,12,620.71
2023-10-31,5,9216.63,327,28.19,6136.72,3079.91,446.22,0,19,10,553.0
2023-11-01,5,11432.74,273,41.88,8399.94,3032.8,61.81,0,21,14,685.96
2023-11-02,5,11105.49,297,37.39,7937.01,3168.48,148.45,0,19,12,666.33
2023-11-03,5,13273.21,404,32.85,8840.7,4432.51,394.98,1,19,11,796.39
2023-11-04,5,17158.28,457,37.55,11518.29,5639.99,212.04,0,20,13,1029.5
2023-11-05,5,16301.68,455,35.83,11168.79,5132.89,450.91,0,21,14,978.1
2023-11-06,5,12803.67,443,28.9,9225.47,3578.2,418.87,0,21,10,768.22
2023-11-07,5,12164.35,400,30.41,8684.83,3479.52,102.05,0,22,10,729.86
2023-11-08,5,13353.4,337,39.62,9138.85,4214.55,241.79,0,19,14,801.2
2023-11-09,5,13110.09,399,32.86,9650.13,3459.96,74.25,0,20,11,786.61
2023-11-10,5,12819.85,332,38.61,9488.3,3331.55,188.26,0,22,14,769.19
2023-11-11,5,15492.12,544,28.48,10493.95,4998.17,259.79,0,22,12,929.53
2023-11-12,5,15650.11,443,35.33,11025.15,4624.96,199.19,0,22,14,939.01
2023-11-13,5,13344.32,416,32.08,9722.86,3621.46,155.59,0,21,12,800.66
2023-11-14,5,15272.6,428,35.68,10629.14,4643.46,199.13,1,21,13,916.36
2023-11-15,5,11022.7,343,32.14,7601.0,3421.7,298.43,0,18,13,661.36
2023-11-16,5,12510.07,325,38.49,8499.65,4010.42,264.5,0,18,10,750.6
2023-11-17,5,11441.0,345,33.16,7455.66,3985.34,427.78,0,22,10,686.46
2023-11-18,5,15981.45,393,40.67,11636.81,4344.64,69.7,0,21,11,958.89
2023-11-19,5,18303.85,524,34.93,12550.46,5753.39,493.51,1,20,14,1098.23
2023-11-20,5,11005.37,311,35.39,8236.34,2769.03,285.38,0,21,10,660.32
2023-11-21,5,11845.17,289,40.99,8879.8,2965.37,475.42,0,20,13,710.71
2023-11-22,5,12425.35,349,35.6,8955.01,3470.34,238.49,0,18,12,745.52
2023-11-23,5,11932.28,345,34.59,7955.02,3977.26,58.38,0,19,11,715.94
2023-11-24,5,12511.67,396,31.6,8431.96,4079.71,423.63,0,21,11,750.7
2023-11-25,5,16319.78,412,39.61,12058.41,4261.37,52.61,0,18,11,979.19
2023-11-26,5,15020.82,459,32.73,9810.95,5209.87,323.56,0,20,13,901.25
2023-11-27,5,12457.91,296,42.09,9274.25,3183.66,51.2,0,22,13,747.47
2023-11-28,5,11730.9,360,32.59,8238.9,3492.0,347.49,0,18,13,703.85
2023-11-29,5,11798.14,365,32.32,8096.75,3701.39,499.85,0,20,12,707.89
2023-11-30,5,12640.18,357,35.41,9262.25,3377.93,149.99,0,22,14,758.41
2023-12-01,5,12742.07,326,39.09,9278.69,3463.38,96.8,0,21,13,764.52
2023-12-02,5,16015.18,559,28.65,10456.62,5558.56,325.82,0,18,13,960.91
2023-12-03,5,16642.17,472,35.26,11004.0,5638.17,343.22,0,21,11,998.53
2023-12-04,5,13301.19,376,35.38,9963.28,3337.91,279.15,0,21,14,798.07
2023-12-05,5,11669.69,308,37.89,8470.07,3199.62,420.4,0,20,14,700.18
2023-12-06,5,12602.18,304,41.45,8726.74,3875.44,496.54,0,18,12,756.13
2023-12-07,5,13305.46,361,36.86,8842.16,4463.3,246.36,0,22,10,798.33
2023-12-08,5,13164.33,431,30.54,9809.46,3354.87,76.61,0,18,13,789.86
2023-12-09,5,14797.82,367,40.32,11032.43,3765.39,50.56,0,22,10,887.87
2023-12-10,5,15843.05,505,31.37,11006.68,4836.37,477.69,0,19,13,950.58
2023-12-11,5,11898.96,303,39.27,8431.93,3467.03,164.09,0,22,12,713.94
2023-12-12,5,12780.01,374,34.17,9241.6,3538.41,467.36,0,21,14,766.8
2023-12-13,5,13416.11,325,41.28,8855.21,4560.9,475.17,0,18,12,804.97
2023-12-14,5,11290.83,370,30.52,8440.08,2850.75,146.02,0,18,12,677.45
2023-12-15,5,15307.27,468,32.71,10296.48,5010.79,272.84,1,21,14,918.44
2023-12-16,5,17012.66,438,38.84,11648.42,5364.24,360.63,0,21,10,1020.76
2023-12-17,5,18932.02,507,37.34,13368.6,5563.42,435.54,1,18,10,1135.92
2023-12-18,5,12638.08,415,30.45,8419.67,4218.41,296.23,0,19,13,758.28
2023-12-19,5,14818.22,500,29.64,10950.09,3868.13,334.9,1,18,10,889.09
2023-12-20,5,11190.04,295,37.93,7404.51,3785.53,107.14,0,19,14,671.4
2023-12-21,5,12638.48,372,33.97,8551.32,4087.16,248.34,0,20,13,758.31
2023-12-22,5,12367.15,321,38.53,8647.28,3719.87,185.93,0,18,12,742.03
2023-12-23,5,15661.72,463,33.83,10725.21,4936.51,155.92,0,21,11,939.7
2023-12-24,5,15848.94,458,34.6,11022.21,4826.73,454.98,0,19,14,950.94
2023-12-25,5,13173.81,319,41.3,9159.22,4014.59,275.03,0,21,13,790.43
2023-12-26,5,12359.65,378,32.7,8072.86,4286.79,244.87,0,18,14,741.58
2023-12-27,5,13089.61,383,34.18,9764.93,3324.68,172.31,0,18,10,785.38
2023-12-28,5,13107.28,407,32.2,8646.63,4460.65,284.12,0,21,10,786.44
2023-12-29,5,13202.69,380,34.74,9700.43,3502.26,263.31,0,18,10,792.16
2023-12-30,5,16148.68,533,30.3,11117.04,5031.64,313.31,0,19,14,968.92
2023-12-31,5,16773.02,493,34.02,12122.91,4650.11,114.68,0,21,12,1006.38
2024-01-01,5,8495.5,216,39.33,5720.51,2774.99,260.79,0,20,13,509.73
2024-01-02,5,9209.18,269,34.23,6542.72,2666.46,120.77,0,21,10,552.55
2024-01-03,5,8595.54,283,30.37,6378.2,2217.34,255.48,0,22,13,515.73
2024-01-04,5,9964.64,248,40.18,6674.85,3289.79,51.56,1,19,14,597.88
2024-01-05,5,9136.6,266,34.35,6713.82,2422.78,202.05,0,21,13,548.2
2024-01-06,5,11131.92,338,32.93,7415.96,3715.96,197.96,0,22,10,667.92
2024-01-07,5,12028.96,294,40.91,9020.25,3008.71,162.79,0,18,13,721.74
2024-01-08,5,9475.59,259,36.59,6840.28,2635.31,190.88,0,21,14,568.54
2024-01-09,5,9233.51,306,30.17,6293.35,2940.16,435.94,0,20,10,554.01
2024-01-10,5,9708.14,265,36.63,7265.26,2442.88,135.54,0,19,12,582.49
2024-01-11,5,10678.54,257,41.55,7808.57,2869.97,426.73,1,18,10,640.71
2024-01-12,5,9817.64,336,29.22,6609.79,3207.85,483.02,0,21,12,589.06
2024-01-13,5,12941.8,442,29.28,8951.77,3990.03,219.07,0,20,11,776.51
2024-01-14,5,11419.23,375,30.45,8153.79,3265.44,463.73,0,20,14,685.15
2024-01-15,5,8630.8,259,33.32,6119.14,2511.66,366.77,0,19,14,517.85
2024-01-16,5,9247.97,251,36.84,6673.84,2574.13,482.27,0,18,13,554.88
2024-01-17,5,11108.64,308,36.07,7761.24,3347.4,364.13,1,19,10,666.52
2024-01-18,5,9378.61,304,30.85,6973.58,2405.03,152.36,0,22,14,562.72
2024-01-19,5,9407.79,291,32.33,6575.36,2832.43,151.08,0,18,14,564.47
2024-01-20,5,12490.17,381,32.78,8177.93,4312.24,439.51,0,21,14,749.41
2024-01-21,5,11778.44,295,39.93,8493.17,3285.27,456.93,0,22,11,706.71
2024-01-22,5,9230.33,302,30.56,6073.01,3157.32,225.3,0,19,11,553.82
2024-01-23,5,8821.67,262,33.67,6095.87,2725.8,249.06,0,18,12,529.3
2024-01-24,5,8657.15,218,39.71,6196.67,2460.48,79.04,0,20,13,519.43
2024-01-25,5,9506.46,269,35.34,6636.58,2869.88,191.53,0,22,13,570.39
2024-01-26,5,10074.97,244,41.29,6607.79,3467.18,382.96,0,19,12,604.5
2024-01-27,5,14366.25,499,28.79,10244.93,4121.32,207.88,1,20,14,861.98
2024-01-28,5,11851.78,335,35.38,7842.8,4008.98,237.61,0,20,14,711.11
2024-01-29,5,9627.79,237,40.62,7136.09,2491.7,406.96,0,22,11,577.67
2024-01-30,5,9877.59,276,35.79,6752.09,3125.5,459.82,0,22,13,592.66
2024-01-31,5,9637.61,263,36.64,6609.58,3028.03,240.7,0,22,14,578.26
2024-02-01,5,9979.11,282,35.39,6536.28,3442.83,179.89,1,18,14,598.75
2024-02-02,5,9550.33,315,30.32,6222.25,3328.08,365.36,0,18,10,573.02
2024-02-03,5,13130.69,352,37.3,8965.25,4165.44,465.41,0,22,11,787.84
2024-02-04,5,14779.24,459,32.2,11080.16,3699.08,356.37,1,22,10,886.75
2024-02-05,5,10125.7,291,34.8,7415.59,2710.11,428.08,0,21,11,607.54
2024-02-06,5,10090.54,301,33.52,6572.54,3518.0,164.72,0,18,10,605.43
2024-02-07,5,9848.57,302,32.61,7092.22,2756.35,340.83,0,18,14,590.91
2024-02-08,5,10314.66,310,33.27,6799.13,3515.53,331.23,1,20,11,618.88
2024-02-09,5,9330.98,251,37.18,6776.04,2554.94,154.0,0,22,14,559.86
2024-02-10,5,11026.07,326,33.82,7648.58,3377.49,414.12,0,20,11,661.56
2024-02-11,5,13415.35,436,30.77,9573.79,3841.56,309.02,0,22,14,804.92
2024-02-12,5,9877.86,249,39.67,6435.05,3442.81,198.05,0,22,14,592.67
2024-02-13,5,10337.4,308,33.56,7170.47,3166.93,351.5,1,19,14,620.24
2024-02-14,5,9349.59,251,37.25,6321.1,3028.49,60.33,0,18,12,560.98
2024-02-15,5,9017.33,232,38.87,5957.47,3059.86,462.86,0,18,10,541.04
2024-02-16,5,9655.4,333,29.0,6643.55,3011.85,252.83,0,19,11,579.32
2024-02-17,5,12950.71,316,40.98,9396.45,3554.26,353.53,0,20,10,777.04
2024-02-18,5,12376.98,433,28.58,9183.6,3193.38,270.19,0,21,12,742.62
2024-02-19,5,8613.17,273,31.55,6352.68,2260.49,454.55,0,21,10,516.79
2024-02-20,5,12092.57,361,33.5,8098.64,3993.93,322.91,1,21,10,725.55
2024-02-21,5,10010.22,323,30.99,6998.82,3011.4,435.42,0,20,12,600.61
2024-02-22,5,8624.62,286,30.16,5732.38,2892.24,141.54,0,20,10,517.48
2024-02-23,5,8953.03,277,32.32,6038.94,2914.09,342.58,0,22,13,537.18
2024-02-24,5,12360.06,316,39.11,8134.4,4225.66,450.38,0,21,11,741.6
2024-02-25,5,12707.0,320,39.71,8618.52,4088.48,98.39,0,20,12,762.42
2024-02-26,5,10119.87,357,28.35,6629.31,3490.56,324.23,1,20,11,607.19
2024-02-27,5,9498.15,335,28.35,6442.09,3056.06,73.93,0,18,10,569.89
2024-02-28,5,11513.99,315,36.55,8005.82,3508.17,150.16,1,18,10,690.84
2024-02-29,5,9953.03,263,37.84,7441.85,2511.18,387.48,1,21,11,597.18
2024-03-01,5,10286.37,257,40.02,7479.6,2806.77,315.04,0,20,12,617.18
2024-03-02,5,17459.22,483,36.15,12782.23,4676.99,415.9,1,21,13,1047.55
2024-03-03,5,15909.67,383,41.54,10880.48,5029.19,341.65,1,22,14,954.58
2024-03-04,5,11312.76,310,36.49,8276.31,3036.45,190.53,0,21,11,678.77
2024-03-05,5,10919.23,356,30.67,7840.39,3078.84,227.34,0,19,12,655.15
2024-03-06,5,11478.2,302,38.01,8374.84,3103.36,457.07,0,22,13,688.69
2024-03-07,5,10392.14,273,38.07,7656.61,2735.53,489.04,0,21,11,623.53
2024-03-08,5,9852.51,312,31.58,7175.53,2676.98,383.96,0,22,12,591.15
2024-03-09,5,16914.42,441,38.35,11658.28,5256.14,108.66,1,19,14,1014.87
2024-03-10,5,14065.72,426,33.02,9557.67,4508.05,390.71,0,20,13,843.94
2024-03-11,5,10473.98,354,29.59,7094.3,3379.68,231.02,0,20,14,628.44
2024-03-12,5,10906.87,286,38.14,7802.69,3104.18,392.3,0,20,11,654.41
2024-03-13,5,10641.68,254,41.9,7483.06,3158.62,308.11,0,21,10,638.5
2024-03-14,5,12409.08,357,34.76,8960.24,3448.84,472.27,1,18,14,744.54
2024-03-15,5,11512.36,336,34.26,8238.66,3273.7,225.72,0,20,11,690.74
2024-03-16,5,13763.16,349,39.44,9971.71,3791.45,59.22,0,22,13,825.79
2024-03-17,5,13661.48,331,41.27,9873.07,3788.41,55.34,0,18,14,819.69
2024-03-18,5,12514.49,341,36.7,8496.9,4017.59,406.77,1,20,13,750.87
2024-03-19,5,10938.95,342,31.99,7462.33,3476.62,200.96,0,20,12,656.34
2024-03-20,5,10793.42,278,38.83,7113.26,3680.16,399.59,0,18,11,647.61
2024-03-21,5,9776.34,331,29.54,7023.1,2753.24,400.81,0,19,14,586.58
2024-03-22,5,10621.41,371,28.63,7864.91,2756.5,418.35,0,19,11,637.28
2024-03-23,5,14012.17,333,42.08,9497.45,4514.72,400.86,0,18,13,840.73
2024-03-24,5,13778.59,488,28.23,9069.57,4709.02,166.01,0,21,12,826.72
2024-03-25,5,11012.38,306,35.99,7595.49,3416.89,441.81,0,21,13,660.74
2024-03-26,5,11555.75,368,31.4,7621.02,3934.73,81.18,0,20,14,693.35
2024-03-27,5,10047.64,315,31.9,6569.44,3478.2,129.76,0,18,13,602.86
2024-03-28,5,10413.12,270,38.57,6908.15,3504.97,191.31,0,22,13,624.79
2024-03-29,5,10741.37,346,31.04,7010.5,3730.87,373.71,0,18,14,644.48
2024-03-30,5,16022.09,470,34.09,10509.97,5512.12,262.48,1,20,13,961.33
2024-03-31,5,12665.8,409,30.97,8627.8,4038.0,102.38,0,22,14,759.95
2024-04-01,5,10938.86,376,29.09,7736.54,3202.32,418.68,0,19,11,656.33
2024-04-02,5,9945.83,302,32.93,7429.64,2516.19,401.35,0,22,12,596.75
2024-04-03,5,10160.82,272,37.36,6964.15,3196.67,308.23,0,18,12,609.65
2024-04-04,5,10130.01,298,33.99,7497.67,2632.34,254.53,0,20,14,607.8
2024-04-05,5,10598.42,274,38.68,7945.85,2652.57,404.33,0,19,14,635.91
2024-04-06,5,12683.18,309,41.05,8746.84,3936.34,464.73,0,18,10,760.99
2024-04-07,5,15239.81,393,38.78,10488.91,4750.9,300.76,0,21,13,914.39
2024-04-08,5,11306.95,322,35.11,8147.87,3159.08,306.46,0,18,11,678.42
2024-04-09,5,9805.86,293,33.47,6950.12,2855.74,310.17,0,21,13,588.35
2024-04-10,5,11114.74,280,39.7,7609.46,3505.28,88.49,0,22,12,666.88
2024-04-11,5,11158.05,285,39.15,7352.31,3805.74,310.14,0,19,14,669.48
2024-04-12,5,10002.75,255,39.23,7499.52,2503.23,486.17,0,19,10,600.16
2024-04-13,5,13816.22,407,33.95,10206.14,3610.08,160.32,0,21,14,828.97
2024-04-14,5,15584.22,383,40.69,10350.27,5233.95,278.45,1,19,10,935.05
2024-04-15,5,12084.19,315,38.36,8963.84,3120.35,447.73,1,18,11,725.05
2024-04-16,5,11072.65,315,35.15,7504.51,3568.14,331.29,0,21,13,664.36
2024-04-17,5,9862.03,348,28.34,6902.41,2959.62,399.12,0,22,14,591.72
2024-04-18,5,11261.53,297,37.92,7689.98,3571.55,96.15,0,21,11,675.69
2024-04-19,5,11001.28,265,41.51,7905.24,3096.04,466.99,0,20,11,660.08
2024-04-20,5,13683.7,420,32.58,10052.43,3631.27,457.43,0,18,14,821.02
2024-04-21,5,14742.54,460,32.05,9597.23,5145.31,412.24,0,18,13,884.55
2024-04-22,5,11606.06,326,35.6,8127.95,3478.11,180.8,0,21,14,696.36
2024-04-23,5,10051.47,244,41.19,7147.28,2904.19,451.47,0,22,14,603.09
2024-04-24,5,10741.14,263,40.84,7153.0,3588.14,360.39,0,18,10,644.47
2024-04-25,5,11784.06,400,29.46,8313.98,3470.08,288.77,0,18,13,707.04
2024-04-26,5,10274.12,348,29.52,6861.72,3412.4,420.62,0,18,14,616.45
2024-04-27,5,13013.24,421,30.91,9099.88,3913.36,157.0,0,19,14,780.79
2024-04-28,5,14071.62,466,30.2,9809.93,4261.69,80.76,0,22,13,844.3
2024-04-29,5,10292.31,281,36.63,7057.82,3234.49,398.76,0,22,14,617.54
2024-04-30,5,9985.03,271,36.85,6940.06,3044.97,126.03,0,20,10,599.1
2024-05-01,5,11075.42,264,41.95,7901.26,3174.16,212.48,0,20,12,664.53
2024-05-02,5,11498.95,313,36.74,8203.44,3295.51,149.75,0,19,14,689.94
2024-05-03,5,9705.7,299,32.46,6780.46,2925.24,319.93,0,19,11,582.34
2024-05-04,5,13016.12,324,40.17,9686.4,3329.72,269.58,0,20,14,780.97
2024-05-05,5,14576.89,375,38.87,9656.54,4920.35,344.18,0,22,11,874.61
2024-05-06,5,11618.56,391,29.71,8187.51,3431.05,480.13,1,18,11,697.11
2024-05-07,5,12211.4,310,39.39,8369.15,3842.25,455.21,1,22,13,732.68
2024-05-08,5,10574.68,323,32.74,7703.85,2870.83,234.63,0,22,10,634.48
2024-05-09,5,12680.96,332,38.2,9294.46,3386.5,454.5,1,19,13,760.86
2024-05-10,5,10859.94,308,35.26,7353.82,3506.12,422.21,0,22,11,651.6
2024-05-11,5,14176.95,353,40.16,9808.4,4368.55,229.37,0,20,13,850.62
2024-05-12,5,14612.73,464,31.49,10701.19,3911.54,172.56,0,21,10,876.76
2024-05-13,5,11571.59,313,36.97,7770.67,3800.92,201.26,0,19,11,694.3
2024-05-14,5,10873.7,293,37.11,7446.1,3427.6,182.29,0,20,11,652.42
2024-05-15,5,10259.62,351,29.23,7510.41,2749.21,397.2,0,18,12,615.58
2024-05-16,5,9821.29,333,29.49,7183.82,2637.47,330.6,0,21,11,589.28
2024-05-17,5,9907.21,273,36.29,6706.38,3200.83,466.63,0,22,13,594.43
2024-05-18,5,15011.62,439,34.2,10115.45,4896.17,296.39,0,19,14,900.7
2024-05-19,5,13026.5,390,33.4,9710.57,3315.93,82.41,0,20,12,781.59
2024-05-20,5,9906.08,301,32.91,7370.7,2535.38,63.79,0,19,13,594.36
2024-05-21,5,10204.15,250,40.82,7412.3,2791.85,101.02,0,20,11,612.25
2024-05-22,5,10834.24,262,41.35,7497.55,3336.69,446.76,0,21,13,650.05
2024-05-23,5,11779.29,281,41.92,8276.91,3502.38,179.62,0,18,12,706.76
2024-05-24,5,12086.01,311,38.86,7865.93,4220.08,108.41,1,20,12,725.16
2024-05-25,5,13301.54,399,33.34,9661.5,3640.04,371.17,0,18,14,798.09
2024-05-26,5,13311.65,418,31.85,8847.49,4464.16,234.64,0,18,13,798.7
2024-05-27,5,11467.16,318,36.06,7556.52,3910.64,450.54,0,20,14,688.03
2024-05-28,5,11290.74,283,39.9,7948.5,3342.24,195.5,0,22,14,677.44
2024-05-29,5,10634.77,259,41.06,7703.7,2931.07,158.59,0,19,11,638.09
2024-05-30,5,10546.67,259,40.72,7453.51,3093.16,147.65,0,21,13,632.8
2024-05-31,5,10646.98,264,40.33,6951.62,3695.36,289.74,0,22,12,638.82
2024-06-01,5,16802.3,501,33.54,11593.23,5209.07,394.2,0,18,14,1008.14
2024-06-02,5,17346.78,464,37.39,11803.85,5542.93,254.53,1,21,12,1040.81
2024-06-03,5,11464.45,347,33.04,7924.28,3540.17,425.86,0,19,10,687.87
2024-06-04,5,11369.13,291,39.07,7645.2,3723.93,169.62,0,20,14,682.15
2024-06-05,5,12502.5,380,32.9,8337.61,4164.89,427.08,0,18,12,750.15
2024-06-06,5,12901.45,325,39.7,9407.13,3494.32,374.76,0,21,10,774.09
2024-06-07,5,11806.44,294,40.16,8686.39,3120.05,478.2,0,21,10,708.39
2024-06-08,5,16960.86,458,37.03,12330.56,4630.3,211.76,0,22,10,1017.65
2024-06-09,5,16232.04,422,38.46,10658.98,5573.06,465.8,0,22,13,973.92
2024-06-10,5,11396.05,306,37.24,8215.32,3180.73,467.96,0,19,13,683.76
2024-06-11,5,13385.81,399,33.55,9904.46,3481.35,167.3,0,19,13,803.15
2024-06-12,5,11581.66,311,37.24,8224.68,3356.98,71.97,0,22,11,694.9
2024-06-13,5,12414.32,350,35.47,8601.83,3812.49,366.31,0,22,13,744.86
2024-06-14,5,12496.2,381,32.8,8343.83,4152.37,472.66,0,21,13,749.77
2024-06-15,5,17711.74,539,32.86,12440.73,5271.01,112.32,0,20,13,1062.7
2024-06-16,5,15192.94,452,33.61,10204.75,4988.19,187.08,0,20,11,911.58
2024-06-17,5,13156.93,381,34.53,9338.19,3818.74,237.13,0,20,14,789.42
2024-06-18,5,11499.55,313,36.74,8450.6,3048.95,59.38,0,18,12,689.97
2024-06-19,5,13162.29,435,30.26,8913.04,4249.25,154.4,0,18,10,789.74
2024-06-20,5,12198.5,319,38.24,8674.36,3524.14,86.53,0,19,10,731.91
2024-06-21,5,13665.95,426,32.08,9875.24,3790.71,378.89,0,19,10,819.96
2024-06-22,5,19460.87,647,30.08,13151.27,6309.6,313.75,1,18,11,1167.65
2024-06-23,5,17331.29,580,29.88,12988.36,4342.93,197.19,0,19,11,1039.88
2024-06-24,5,11800.0,328,35.98,7729.71,4070.29,410.45,0,19,13,708.0
2024-06-25,5,11770.48,318,37.01,8350.06,3420.42,390.05,0,19,13,706.23
2024-06-26,5,12488.76,327,38.19,8658.9,3829.86,406.95,0,21,11,749.33
2024-06-27,5,12608.05,303,41.61,9029.4,3578.65,457.25,0,20,14,756.48
2024-06-28,5,16160.58,538,30.04,10845.88,5314.7,322.44,1,22,11,969.63
2024-06-29,5,15575.14,550,28.32,10335.36,5239.78,346.6,0,18,11,934.51
2024-06-30,5,16306.16,473,34.47,12040.65,4265.51,183.29,0,18,13,978.37
2024-07-01,5,13556.09,385,35.21,8890.41,4665.68,303.53,0,19,13,813.37
2024-07-02,5,11540.35,376,30.69,8362.24,3178.11,316.26,0,18,10,692.42
2024-07-03,5,13815.69,334,41.36,9299.48,4516.21,126.9,0,20,11,828.94
2024-07-04,5,13036.75,339,38.46,9257.34,3779.41,100.29,0,21,10,782.2
2024-07-05,5,11418.53,294,38.84,8048.19,3370.34,364.37,0,19,13,685.11
2024-07-06,5,15838.22,381,41.57,11353.79,4484.43,241.7,0,20,13,950.29
2024-07-07,5,16352.54,441,37.08,10720.04,5632.5,372.65,0,18,14,981.15
2024-07-08,5,15230.96,425,35.84,10346.1,4884.86,329.4,1,19,14,913.86
2024-07-09,5,12755.82,420,30.37,9242.42,3513.4,420.51,0,20,13,765.35
2024-07-10,5,13433.09,450,29.85,8865.2,4567.89,417.62,0,18,12,805.99
2024-07-11,5,11668.08,331,35.25,8044.91,3623.17,283.35,0,22,12,700.08
2024-07-12,5,13235.22,340,38.93,9461.84,3773.38,139.52,0,21,13,794.11
2024-07-13,5,16304.41,392,41.59,11644.17,4660.24,119.58,0,22,10,978.26
2024-07-14,5,15422.86,442,34.89,10556.73,4866.13,141.78,0,18,10,925.37
2024-07-15,5,12819.8,322,39.81,8567.8,4252.0,431.59,0,22,10,769.19
2024-07-16,5,11445.45,404,28.33,8139.98,3305.47,59.82,0,18,11,686.73
2024-07-17,5,12384.01,352,35.18,9148.67,3235.34,495.09,0,19,12,743.04
2024-07-18,5,13569.32,380,35.71,10070.6,3498.72,462.48,0,20,11,814.16
2024-07-19,5,13873.39,365,38.01,9599.09,4274.3,476.78,0,21,11,832.4
2024-07-20,5,17439.35,547,31.88,12035.97,5403.38,235.96,0,19,11,1046.36
2024-07-21,5,16542.19,466,35.5,12108.72,4433.47,282.8,0,21,13,992.53
2024-07-22,5,13772.44,400,34.43,9857.86,3914.58,487.74,0,19,11,826.35
2024-07-23,5,12285.85,324,37.92,8845.6,3440.25,497.17,0,20,11,737.15
2024-07-24,5,11562.75,335,34.52,7731.64,3831.11,428.26,0,18,12,693.76
2024-07-25,5,13228.8,345,38.34,9468.69,3760.11,498.51,0,20,11,793.73
2024-07-26,5,12277.98,337,36.43,8984.58,3293.4,263.9,0,18,12,736.68
2024-07-27,5,17947.47,462,38.85,12373.33,5574.14,222.81,0,19,14,1076.85
2024-07-28,5,16234.08,411,39.5,10847.72,5386.36,75.3,0,20,12,974.04
2024-07-29,5,12032.76,365,32.97,8606.19,3426.57,451.56,0,19,14,721.97
2024-07-30,5,13509.85,429,31.49,8838.04,4671.81,141.86,0,22,10,810.59
2024-07-31,5,13718.1,435,31.54,9538.51,4179.59,337.56,0,21,14,823.09
2024-08-01,5,13678.29,422,32.41,8999.53,4678.76,250.27,0,19,13,820.7
2024-08-02,5,13947.85,350,39.85,10334.16,3613.69,368.76,0,22,13,836.87
2024-08-03,5,17280.6,451,38.32,11991.32,5289.28,85.88,0,18,12,1036.84
2024-08-04,5,16191.94,483,33.52,12142.21,4049.73,184.91,0,22,13,971.52
2024-08-05,5,12835.44,361,35.56,9150.06,3685.38,414.5,0,18,11,770.13
2024-08-06,5,12920.48,389,33.21,8455.66,4464.82,216.11,0,18,14,775.23
2024-08-07,5,14714.47,450,32.7,10999.28,3715.19,370.68,1,22,12,882.87
2024-08-08,5,12954.61,366,35.4,9255.68,3698.93,291.93,0,19,10,777.28
2024-08-09,5,15964.01,389,41.04,11746.97,4217.04,182.77,1,20,10,957.84
2024-08-10,5,17079.25,482,35.43,12027.91,5051.34,407.7,0,19,10,1024.75
2024-08-11,5,19303.43,562,34.35,13852.02,5451.41,132.63,1,20,10,1158.21
2024-08-12,5,13039.37,314,41.53,8535.45,4503.92,346.83,0,21,11,782.36
2024-08-13,5,12104.7,359,33.72,8319.78,3784.92,494.31,0,22,12,726.28
2024-08-14,5,13567.0,346,39.21,9587.85,3979.15,196.65,0,20,12,814.02
2024-08-15,5,12202.6,338,36.1,9126.65,3075.95,253.91,0,18,12,732.16
2024-08-16,5,14127.5,381,37.08,9914.74,4212.76,93.18,1,19,14,847.65
2024-08-17,5,16444.41,448,36.71,10832.87,5611.54,272.89,0,18,10,986.66
2024-08-18,5,16828.75,497,33.86,11187.21,5641.54,186.5,0,21,13,1009.72
2024-08-19,5,11550.67,393,29.39,7747.37,3803.3,206.62,0,19,10,693.04
2024-08-20,5,12247.64,304,40.29,8138.62,4109.02,272.96,0,22,12,734.86
2024-08-21,5,11595.94,374,31.01,7751.8,3844.14,65.32,0,22,10,695.76
2024-08-22,5,12138.64,299,40.6,8138.62,4000.02,445.66,0,21,12,728.32
2024-08-23,5,12959.85,357,36.3,9247.49,3712.36,235.17,0,21,14,777.59
2024-08-24,5,18135.0,437,41.5,12870.2,5264.8,58.95,0,19,12,1088.1
2024-08-25,5,17795.98,431,41.29,12570.68,5225.3,438.72,0,22,12,1067.76
2024-08-26,5,13575.17,456,29.77,9691.59,3883.58,479.05,0,20,11,814.51
2024-08-27,5,12389.96,314,39.46,8917.32,3472.64,466.78,0,20,12,743.4
2024-08-28,5,11597.23,296,39.18,8011.91,3585.32,351.79,0,21,12,695.83
2024-08-29,5,13938.19,367,37.98,9229.12,4709.07,310.64,0,22,12,836.29
2024-08-30,5,14033.68,441,31.82,9648.31,4385.37,387.37,0,21,14,842.02
2024-08-31,5,17492.66,472,37.06,11642.01,5850.65,333.35,0,21,11,1049.56
2024-09-01,5,16306.43,523,31.18,11050.04,5256.39,72.55,1,21,14,978.39
2024-09-02,5,11719.54,335,34.98,8014.33,3705.21,331.46,0,18,11,703.17
2024-09-03,5,12257.15,417,29.39,8594.39,3662.76,302.09,0,18,13,735.43
